clean cache ok! cache_array[9705509]:8
platform,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,avg_latency(ns),throughput(op/s),bandwidth(MB)
PMEM,write,random,32,131072,4096,32768,680.473,1469565,44
PMEM,read,random,32,131072,4096,32768,221.373,4517254,137
PMEM,write,random,32,262144,4096,16384,680.561,1469375,44
PMEM,read,random,32,262144,4096,16384,222.578,4492800,137
PMEM,write,random,32,524288,4096,8192,671.77,1488604,45
PMEM,read,random,32,524288,4096,8192,221.198,4520831,137
PMEM,write,random,32,1048576,4096,4096,668.895,1495002,45
PMEM,read,random,32,1048576,4096,4096,245.674,4070433,124
PMEM,write,random,64,64,4096,67108864,325.306,3074026,187
PMEM,read,random,64,64,4096,67108864,235.521,4245914,259
PMEM,write,random,64,128,4096,33554432,323.728,3089016,188
PMEM,read,random,64,128,4096,33554432,241.498,4140814,252
PMEM,write,random,64,256,4096,16777216,321.416,3111233,189
PMEM,read,random,64,256,4096,16777216,236.286,4232151,258
PMEM,write,random,64,512,4096,8388608,325.093,3076040,187
PMEM,read,random,64,512,4096,8388608,241.739,4136692,252
PMEM,write,random,64,1024,4096,4194304,369.817,2704042,165
PMEM,read,random,64,1024,4096,4194304,230.92,4330508,264
PMEM,write,random,64,2048,4096,2097152,477.489,2094290,127
PMEM,read,random,64,2048,4096,2097152,239.879,4168764,254
PMEM,write,random,64,4096,4096,1048576,479.119,2087164,127
PMEM,read,random,64,4096,4096,1048576,236.985,4219683,257
PMEM,write,random,64,8192,4096,524288,778.462,1284583,78
PMEM,read,random,64,8192,4096,524288,239.203,4180555,255
PMEM,write,random,64,16384,4096,262144,795.226,1257503,76
PMEM,read,random,64,16384,4096,262144,228.654,4373420,266
PMEM,write,random,64,32768,4096,131072,782.084,1278634,78
PMEM,read,random,64,32768,4096,131072,237.38,4212654,257
PMEM,write,random,64,65536,4096,65536,752.78,1328409,81
PMEM,read,random,64,65536,4096,65536,227.64,4392908,268
PMEM,write,random,64,131072,4096,32768,679.967,1470660,89
PMEM,read,random,64,131072,4096,32768,237.938,4202775,256
PMEM,write,random,64,262144,4096,16384,678.176,1474543,89
PMEM,read,random,64,262144,4096,16384,242.365,4126006,251
PMEM,write,random,64,524288,4096,8192,671.81,1488515,90
PMEM,read,random,64,524288,4096,8192,237.607,4208627,256
PMEM,write,random,64,1048576,4096,4096,666.79,1499722,91
PMEM,read,random,64,1048576,4096,4096,232.511,4300876,262
PMEM,write,random,128,128,4096,33554432,381.407,2621873,320
PMEM,read,random,128,128,4096,33554432,329.558,3034365,370
PMEM,write,random,128,256,4096,16777216,350.339,2854381,348
PMEM,read,random,128,256,4096,16777216,465.393,2148723,262
PMEM,write,random,128,512,4096,8388608,354.912,2817601,343
PMEM,read,random,128,512,4096,8388608,333.059,3002473,366
PMEM,write,random,128,1024,4096,4194304,393.013,2544443,310
PMEM,read,random,128,1024,4096,4194304,472.971,2114296,258
PMEM,write,random,128,2048,4096,2097152,492.823,2029124,247
PMEM,read,random,128,2048,4096,2097152,330.571,3025068,369
PMEM,write,random,128,4096,4096,1048576,494.792,2021049,246
PMEM,read,random,128,4096,4096,1048576,461.617,2166300,264
PMEM,write,random,128,8192,4096,524288,788.267,1268605,154
PMEM,read,random,128,8192,4096,524288,338.075,2957927,361
PMEM,write,random,128,16384,4096,262144,804.026,1243740,151
PMEM,read,random,128,16384,4096,262144,451.989,2212441,270
PMEM,write,random,128,32768,4096,131072,792.196,1262314,154
PMEM,read,random,128,32768,4096,131072,324.553,3081163,376
PMEM,write,random,128,65536,4096,65536,764.975,1307232,159
PMEM,read,random,128,65536,4096,65536,434.098,2303629,281
PMEM,write,random,128,131072,4096,32768,695.553,1437704,175
PMEM,read,random,128,131072,4096,32768,337.627,2961849,361
PMEM,write,random,128,262144,4096,16384,695.048,1438749,175
PMEM,read,random,128,262144,4096,16384,448.74,2228460,272
PMEM,write,random,128,524288,4096,8192,687.457,1454636,177
PMEM,read,random,128,524288,4096,8192,328.69,3042377,371
PMEM,write,random,128,1048576,4096,4096,685.95,1457832,177
PMEM,read,random,128,1048576,4096,4096,439.727,2274136,277
PMEM,write,random,256,256,4096,16777216,441.188,2266607,553
PMEM,read,random,256,256,4096,16777216,662.302,1509884,368
PMEM,write,random,256,512,4096,8388608,439.464,2275496,555
PMEM,read,random,256,512,4096,8388608,658.685,1518175,370
PMEM,write,random,256,1024,4096,4194304,462.972,2159955,527
PMEM,read,random,256,1024,4096,4194304,726.829,1375838,335
PMEM,write,random,256,2048,4096,2097152,543.839,1838778,448
PMEM,read,random,256,2048,4096,2097152,793.355,1260469,307
PMEM,write,random,256,4096,4096,1048576,545.438,1833388,447
PMEM,read,random,256,4096,4096,1048576,707.277,1413872,345
PMEM,write,random,256,8192,4096,524288,835.558,1196805,292
PMEM,read,random,256,8192,4096,524288,686.854,1455914,355
PMEM,write,random,256,16384,4096,262144,848.822,1178103,287
PMEM,read,random,256,16384,4096,262144,723.766,1381661,337
PMEM,write,random,256,32768,4096,131072,839.766,1190807,290
PMEM,read,random,256,32768,4096,131072,755.726,1323230,323
PMEM,write,random,256,65536,4096,65536,819.983,1219536,297
PMEM,read,random,256,65536,4096,65536,662.753,1508857,368
PMEM,write,random,256,131072,4096,32768,768.687,1300919,317
PMEM,read,random,256,131072,4096,32768,652.172,1533338,374
PMEM,write,random,256,262144,4096,16384,768.238,1301680,317
PMEM,read,random,256,262144,4096,16384,721.868,1385294,338
PMEM,write,random,256,524288,4096,8192,768.259,1301643,317
PMEM,read,random,256,524288,4096,8192,727.215,1375109,335
PMEM,write,random,256,1048576,4096,4096,757.294,1320490,322
PMEM,read,random,256,1048576,4096,4096,760.928,1314183,320
PMEM,write,random,512,512,4096,8388608,717.165,1394379,680
PMEM,read,random,512,512,4096,8388608,1326.13,754072,368
PMEM,write,random,512,1024,4096,4194304,736.919,1357001,662
PMEM,read,random,512,1024,4096,4194304,1310.61,763004,372
PMEM,write,random,512,2048,4096,2097152,814.254,1228117,599
PMEM,read,random,512,2048,4096,2097152,1328.94,752478,367
PMEM,write,random,512,4096,4096,1048576,794.129,1259241,614
PMEM,read,random,512,4096,4096,1048576,1368.47,730742,356
PMEM,write,random,512,8192,4096,524288,937.597,1066556,520
PMEM,read,random,512,8192,4096,524288,1318.75,758293,370
PMEM,write,random,512,16384,4096,262144,941.161,1062517,518
PMEM,read,random,512,16384,4096,262144,1372.62,728535,355
PMEM,write,random,512,32768,4096,131072,939.466,1064434,519
PMEM,read,random,512,32768,4096,131072,1337.76,747519,364
PMEM,write,random,512,65536,4096,65536,936.467,1067843,521
PMEM,read,random,512,65536,4096,65536,1387.6,720668,351
PMEM,write,random,512,131072,4096,32768,918.754,1088430,531
PMEM,read,random,512,131072,4096,32768,1312.77,761748,371
PMEM,write,random,512,262144,4096,16384,916.065,1091625,533
PMEM,read,random,512,262144,4096,16384,1332.07,750709,366
PMEM,write,random,512,524288,4096,8192,924.38,1081805,528
PMEM,read,random,512,524288,4096,8192,1324.11,755225,368
PMEM,write,random,512,1048576,4096,4096,916.212,1091450,532
PMEM,read,random,512,1048576,4096,4096,1315.22,760330,371
PMEM,write,random,1024,1024,4096,4194304,1102.95,906659,885
PMEM,read,random,1024,1024,4096,4194304,2642.56,378421,369
PMEM,write,random,1024,2048,4096,2097152,1262.02,792379,773
PMEM,read,random,1024,2048,4096,2097152,2637.09,379205,370
PMEM,write,random,1024,4096,4096,1048576,1091.47,916194,894
PMEM,read,random,1024,4096,4096,1048576,2648.87,377520,368
PMEM,write,random,1024,8192,4096,524288,1360.4,735076,717
PMEM,read,random,1024,8192,4096,524288,2622.41,381328,372
PMEM,write,random,1024,16384,4096,262144,1371.28,729245,712
PMEM,read,random,1024,16384,4096,262144,2627.28,380621,371
PMEM,write,random,1024,32768,4096,131072,1360.62,734961,717
PMEM,read,random,1024,32768,4096,131072,2645.21,378041,369
PMEM,write,random,1024,65536,4096,65536,1358.07,736340,719
PMEM,read,random,1024,65536,4096,65536,2619.99,381681,372
PMEM,write,random,1024,131072,4096,32768,1337.6,747607,730
PMEM,read,random,1024,131072,4096,32768,2637.16,379195,370
PMEM,write,random,1024,262144,4096,16384,1338.3,747216,729
PMEM,read,random,1024,262144,4096,16384,2640.35,378738,369
PMEM,write,random,1024,524288,4096,8192,1350.75,740331,722
PMEM,read,random,1024,524288,4096,8192,2774.66,360403,351
PMEM,write,random,1024,1048576,4096,4096,1342.54,744857,727
PMEM,read,random,1024,1048576,4096,4096,2685.24,372405,363
